147,147,36.9375,-94.3125,Daily_36.9375_-94.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-94.3125.txt
148,148,36.9375,-94.1875,Daily_36.9375_-94.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-94.1875.txt
149,149,36.9375,-94.0625,Daily_36.9375_-94.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-94.0625.txt
150,150,36.9375,-93.9375,Daily_36.9375_-93.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-93.9375.txt
151,151,36.9375,-93.8125,Daily_36.9375_-93.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-93.8125.txt
152,152,36.9375,-93.6875,Daily_36.9375_-93.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-93.6875.txt
153,153,36.9375,-93.5625,Daily_36.9375_-93.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-93.5625.txt
154,154,36.9375,-93.4375,Daily_36.9375_-93.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-93.4375.txt
155,155,36.9375,-93.3125,Daily_36.9375_-93.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-93.3125.txt
156,156,36.9375,-93.1875,Daily_36.9375_-93.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-93.1875.txt
157,157,36.9375,-93.0625,Daily_36.9375_-93.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-93.0625.txt
158,158,36.9375,-92.9375,Daily_36.9375_-92.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-92.9375.txt
159,159,36.9375,-92.8125,Daily_36.9375_-92.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-92.8125.txt
160,160,36.9375,-92.6875,Daily_36.9375_-92.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-92.6875.txt
